BHID,FROM,TO,LENGTH,CLV,CLM,CLI,feglc,siglc,pglc,alglc,mnglc,pfglc,tiglc,mgglc,caglc,foglc,peso,Indicador_Itabirito,Indicador_Hematita,Hematita_Itabirito,Divisao_Itabiritos
FDCM0394,160.7,170.3,9.6,2IC,IC,IC,43.4385,41.00355,0.0315,0.14595,0.00315,1.18755,0.00525,0.0147,0.0084,0.32025,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0394,170.3,179.7,9.4,2IC,IC,IC,46.3554,35.37555,0.0714,0.3045,0.01365,2.4003,0.0063,0.01575,0.00525,0.19425,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0394,179.7,187.55,7.85,2IS,IF,IF,42.56385,41.58945,0.06195,0.34335,0.00945,1.5855,0.0084,0.0147,0.0063,0.3612,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0394,187.55,197.55,10,2IC,IC,IC,45.3138,37.88715,0.0651,0.21525,0.0084,1.4805,0.00735,0.0147,0.0063,0.29505,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0394,197.55,209.45,11.9,2IC,IC,IC,43.54245,40.9584,0.03045,0.18795,0.0063,0.81165,0.00735,0.04305,0.00525,0.2604,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0394,209.45,220.65,11.2,2IC,IC,IC,44.1903,40.14885,0.0378,0.1785,0.0063,1.1214,0.00525,0.0147,0.00525,0.22785,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0394,220.65,231.2,10.55,2IS,IC,IC,44.36775,39.47895,0.04305,0.126,0.04935,1.4721,0.0042,0.0147,0.0042,0.33285,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0394,231.2,239.85,8.65,2IS,IC,IC,43.64535,40.70745,0.0399,0.29715,0.105,1.00695,0.0021,0.0147,0.00735,0.45045,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0394,239.85,253.05,13.2,2IC,IC,IC,46.0971,37.88505,0.03675,0.26985,0.01785,0.91875,0.0042,0.0147,0.00735,0.60585,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0394,253.05,261.35,8.3,2IC,IC,IC,44.4297,39.86955,0.0231,0.2583,0.0147,1.1046,0.0021,0.05145,0.00525,0.756,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0396,0,3.2,3.2,2CG,CG,HGO,61.5195,6.40815,0.15015,3.0912,0.0252,6.69375,0.32235,0.04515,0.03045,0.3276,4.42,0,1,Hematita,Hematita
FDCM0396,3.2,15.3,12.1,2HGOF,HGO,HGO,67.44255,1.7997,0.168,1.9593,0.0126,4.8825,0.0651,0.0483,0.0231,0.189,4.42,0,1,Hematita,Hematita
FDCM0396,15.3,17.5,2.2,2IOCF,IGO,IGO,54.7302,8.38635,0.2058,5.42535,0.0609,12.21465,0.2604,0.05145,0.01155,0.2499,3.19,1,0,Itabirito,Itabirito_Superior
FDCM0396,17.5,26.5,9,2HF,HF,HGO,69.03015,1.6296,0.1239,1.53195,0.00525,3.40095,0.05145,0.04095,0.0126,0.273,4.42,0,1,Hematita,Hematita
FDCM0396,26.5,34.85,8.35,2HF,HGO,HGO,66.36315,3.906,0.1386,1.9362,0.00315,4.10025,0.03675,0.04095,0.01995,0.2646,4.42,0,1,Hematita,Hematita
FDCM0396,34.85,43.1,8.25,2HP,HF,HF,66.3936,5.88105,0.1029,1.09935,0.0063,3.1899,0.02415,0.0441,0.00945,0.3003,3.14,0,1,Hematita,Hematita
FDCM0396,43.1,51.1,8,2ICTF,IGO,IGO,53.84085,21.2835,0.14805,2.142,0.0063,4.18845,0.0735,0.04095,0.0084,0.34545,3.19,1,0,Itabirito,Itabirito_Superior
FDCM0396,51.1,60.3,9.2,2ICTF,IGO,IGO,51.5382,23.6082,0.1701,1.5834,0.00525,5.376,0.0462,0.0273,0.00945,0.3717,3.19,1,0,Itabirito,Itabirito_Superior
FDCM0396,60.3,71,10.7,2IF,IF,IF,54.1548,23.60085,0.0357,0.6342,0.0021,2.604,0.00945,0.03465,0.00315,0.8694,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0396,71,81.7,10.7,2IF,IF,IF,49.57365,30.64425,0.0357,0.59325,0.0021,2.23125,0.0063,0.0462,0.00525,0.5313,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0396,81.7,91.55,9.85,2IF,IF,IF,32.24025,52.7478,0.07455,2.1189,0.00315,3.03975,0.0504,0.0231,0.0042,0.4095,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0396,91.55,101.15,9.6,2IF,IF,IF,36.3195,48.88275,0.06615,1.5813,0.0021,1.97505,0.01785,0.01785,0.0042,0.39165,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0396,101.15,112.25,11.1,2IF,IF,IF,42.672,40.635,0.05565,1.48995,0.00525,1.59915,0.01365,0.0378,0.01785,0.2331,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0396,112.25,122.5,10.25,2IF,IF,IF,35.08365,52.68375,0.03885,0.4956,0.00525,1.59915,0.00525,0.01995,0.00525,0.19845,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0396,122.5,134.05,11.55,2IS,IF,IF,40.8261,44.99145,0.0273,0.28035,0.00525,1.19385,0.0042,0.04095,0.0063,0.2373,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0396,134.05,145.8,11.75,2IS,IF,IF,40.27905,44.67645,0.03255,0.76125,0.00315,1.32405,0.00945,0.0462,0.0042,0.23415,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0396,145.8,153,7.2,2IC,IC,IC,41.3595,44.31315,0.0231,0.27195,0.0063,1.18545,0.00525,0.04095,0.0063,0.20055,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0396,153,164.9,11.9,2IF,IF,IF,39.09465,45.73485,0.0546,0.609,0.0021,1.9761,0.0105,0.0357,0.0231,0.189,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0396,164.9,176,11.1,2IF,IF,IF,27.5394,60.6165,0.0735,1.12875,0.0021,2.94735,0.01785,0.021,0.00525,0.19005,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0396,176,183.75,7.75,2IF,IF,IF,38.73975,46.86885,0.0273,1.04685,0.0042,1.3335,0.0168,0.0357,0.0042,0.1953,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0396,183.75,195.55,11.8,2IC,IC,IC,44.68905,38.69985,0.05565,0.294,0.0021,1.6968,0.00315,0.01995,0.0042,0.46515,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0396,195.55,203.95,8.4,2IF,IF,IF,41.2818,42.8568,0.0504,0.83685,0.0021,1.407,0.01995,0.0231,0.00315,0.30345,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0396,203.95,216.9,12.95,2IC,IF,IF,38.9382,46.41525,0.04515,0.38745,0.0021,1.71885,0.00315,0.01785,0.00315,0.189,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0396,216.9,226.5,9.6,2IF,IF,IF,40.2591,44.90535,0.04725,0.34965,0.0126,1.4448,0.00315,0.0231,0.0042,0.20685,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0396,226.5,234.5,8,2IF,IF,IF,45.07545,38.4951,0.03045,0.35805,0.00315,0.91035,0.0021,0.0273,0.0042,0.19005,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0396,234.5,240.05,5.55,2IC,IC,IC,40.7337,44.76675,0.0273,0.17745,0.0063,1.54455,0.0042,0.03885,0.00525,0.2163,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0396,240.05,253,12.95,2IS,IF,IC,41.78685,43.3377,0.0252,0.18375,0.00525,1.449,0.00735,0.01995,0.00735,0.24045,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0398,0,7.6,7.6,2CG,CG,CG,59.5413,1.554,0.1407,6.64125,0.0231,11.06595,0.5712,0.07455,0.01155,0.19005,2.88,0,0,Canga,Canga
FDCM0398,7.6,15.6,8,2IGOF,IGO,IGO,54.4404,1.12665,0.0945,12.42885,0.0126,13.2972,0.3885,0.0966,0.0105,0.1911,3.19,1,0,Itabirito,Itabirito_Superior
FDCM0398,15.6,24.2,8.6,2IGOF,HGO,HGO,63.1113,1.6191,0.12915,4.8279,0.0063,8.60895,0.16275,0.0672,0.0084,0.2247,4.42,0,1,Hematita,Hematita
FDCM0398,24.2,32,7.8,2IGOF,HGO,HGO,64.5204,1.4343,0.1365,3.5574,0.01575,7.74165,0.1869,0.0714,0.00945,0.2037,4.42,0,1,Hematita,Hematita
FDCM0398,32,41.9,9.9,2IANF,IGO,IGO,59.03205,2.9547,0.12285,5.9346,0.00735,11.65185,0.2163,0.06405,0.0063,0.19845,3.19,1,0,Itabirito,Itabirito_Superior
FDCM0398,41.9,75.1,33.2,2FSF,FL,FL,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,Ignorado,Ignorado
FDCM0398,75.1,82.5,7.4,2IANF,IGO,IGO,41.64195,34.69305,0.08715,3.03975,0.0042,7.1127,0.11025,0.05985,0.0147,0.2268,3.19,1,0,Itabirito,Itabirito_Superior
FDCM0398,82.5,93.55,11.05,2IF,IF,IF,37.4682,46.9203,0.063,1.41435,0.0084,2.499,0.0462,0.05985,0.01995,0.22365,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0398,93.55,104.1,10.55,2IF,IF,IF,31.95885,55.78335,0.0315,1.25055,0.00525,1.7808,0.02835,0.07035,0.0231,0.26985,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0398,104.1,113.95,9.85,2IF,IF,IF,30.4332,58.94805,0.0168,0.65205,0.00735,1.38495,0.0168,0.06195,0.0168,0.21,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0398,113.95,123.4,9.45,2IF,IF,IF,33.0267,55.11135,0.01575,0.76335,0.0063,1.386,0.01365,0.0609,0.01995,0.45675,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0398,123.4,131.3,7.9,2IF,IF,IF,34.0347,53.77155,0.01575,0.74655,0.0042,1.26315,0.0126,0.0525,0.0189,0.2877,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0398,131.3,141.15,9.85,2IS,IF,IF,30.8112,58.97955,0.02205,0.51765,0.00525,1.08885,0.00735,0.06615,0.01995,0.3087,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0398,141.15,147.55,6.4,2IOCC,IC,IF,31.4223,57.89595,0.02415,0.3864,0.00315,1.17075,0.0063,0.0525,0.0063,0.2415,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0398,147.55,157.4,9.85,2IF,IF,IF,30.7356,59.1108,0.01995,0.49455,0.00525,1.0227,0.00735,0.0504,0.01575,0.252,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0398,157.4,166.8,9.4,2IF,IF,IF,31.13775,58.84305,0.0126,0.56385,0.0042,0.7098,0.01155,0.04515,0.01155,0.25095,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0398,166.8,177.05,10.25,2IF,IF,IF,29.547,61.23075,0.01365,0.53025,0.00525,0.55545,0.0084,0.04095,0.02205,0.2877,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0398,177.05,179.45,2.4,2VQ,VQ,IF,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0398,179.45,189.15,9.7,2IF,IF,IF,31.48635,58.24665,0.01365,0.76755,0.00525,0.55545,0.0147,0.0273,0.01155,0.28875,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0398,189.15,197.2,8.05,2IF,IF,IF,37.51335,50.0955,0.01365,0.64155,0.00735,0.64155,0.0063,0.0273,0.00735,0.2058,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0398,197.2,206.3,9.1,2IF,IF,IF,37.68345,49.2009,0.0252,0.4683,0.0063,0.99015,0.0063,0.0252,0.00525,0.19425,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0398,206.3,215.65,9.35,2ICTF,IF,IF,29.1606,58.6488,0.0567,0.79275,0.10395,3.07965,0.0252,0.03675,0.01155,0.19005,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0398,215.65,224.55,8.9,2IC,IF,IC,32.4177,57.43395,0.01995,0.34965,0.00525,0.8106,0.00735,0.03255,0.0063,0.189,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0398,224.55,233.4,8.85,2IC,IC,IC,31.4916,58.8357,0.0126,0.3612,0.00525,0.5943,0.0084,0.03885,0.0042,0.19845,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0398,233.4,245.35,11.95,2IF,IF,IF,29.6793,60.6417,0.02625,0.6279,0.00525,1.0605,0.0147,0.0378,0.0063,0.2121,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0399,0,8.6,8.6,2CG,CG,CG,61.98045,2.331,0.1176,4.7523,0.0147,8.6394,0.53655,0.05145,0.01155,0.2478,2.88,0,0,Canga,Canga
FDCM0399,8.6,17.05,8.45,2CG,CG,CG,58.70445,2.23965,0.1134,6.67065,0.0777,11.42715,0.49035,0.15645,0.02415,0.2352,2.88,0,0,Canga,Canga
FDCM0399,17.05,25.5,8.45,2CG,CG,CG,57.1305,4.1874,0.1323,5.63535,0.0882,13.0977,0.15225,0.2163,0.02205,0.2205,2.88,0,0,Canga,Canga
FDCM0399,25.5,57.25,31.75,2FSF,FL,FL,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,Ignorado,Ignorado
FDCM0399,57.25,64.7,7.45,2ICTF,IGO,IGO,58.3212,5.33295,0.126,4.46145,0.0189,12.0036,0.1491,0.0588,0.0126,0.3024,3.19,1,0,Itabirito,Itabirito_Superior
FDCM0399,64.7,71.25,6.55,2ICTF,IGO,IGO,52.6239,19.7883,0.0924,3.67815,0.00945,6.2664,0.10185,0.0651,0.0084,0.24885,3.19,1,0,Itabirito,Itabirito_Superior
FDCM0399,71.25,80.8,9.55,2IF,IF,IF,40.3851,42.32865,0.08295,1.848,0.0063,3.00825,0.0504,0.04725,0.0126,0.34545,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0399,80.8,91.35,10.55,2IF,IF,IF,33.92445,53.2917,0.05985,1.05525,0.0042,2.1063,0.02625,0.0483,0.01995,0.2604,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0399,91.35,101.05,9.7,2IF,IF,IF,29.2278,61.12575,0.021,0.5334,0.0063,1.37655,0.00525,0.0273,0.0063,0.26145,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0399,101.05,111.85,10.8,2IF,IF,IF,28.4529,61.6329,0.0336,0.74655,0.0021,1.58445,0.01785,0.0378,0.0063,0.43785,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0399,111.85,121.65,9.8,2IF,IF,IF,35.17815,52.61235,0.03045,0.61215,0.0021,1.33875,0.00735,0.0336,0.00315,0.57435,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0399,121.65,132.15,10.5,2IF,IF,IF,33.12225,55.5996,0.04725,0.3717,0.0021,1.5456,0.00735,0.0441,0.00315,0.93555,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0399,132.15,142,9.85,2IF,IF,IF,33.46035,55.6227,0.0273,0.5376,0.00315,1.3356,0.0147,0.03045,0.0063,0.6426,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0399,142,152.25,10.25,2IF,IF,IF,34.0284,54.7638,0.0168,0.57435,0.00315,0.8547,0.01155,0.0252,0.00525,0.53865,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0399,152.25,161.95,9.7,2IF,IF,IF,31.36665,57.6849,0.03465,0.66885,0.0021,1.24005,0.00945,0.02205,0.00315,0.5082,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0399,161.95,171.95,10,2IF,IF,IF,35.5845,52.542,0.03255,0.80115,0.00315,0.89355,0.0231,0.01575,0.00315,0.4053,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0399,171.95,181.85,9.9,2IF,IF,IF,40.51215,45.05445,0.042,0.50925,0.0042,1.0479,0.00735,0.0231,0.0042,0.58275,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0399,181.85,192.15,10.3,2IF,IF,IF,39.0411,46.65255,0.04515,0.4809,0.0147,1.57395,0.0063,0.02205,0.00315,0.54705,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0399,192.15,199.95,7.8,2IF,IF,IF,32.4492,56.322,0.0357,0.9177,0.021,1.4322,0.04095,0.02415,0.0042,0.41475,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0399,199.95,209.65,9.7,2IS,IF,IF,33.21675,55.77495,0.0357,0.4431,0.0063,1.07415,0.05355,0.01575,0.0042,0.189,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0399,209.65,217.1,7.45,2IS,IF,IF,30.03525,60.7761,0.05565,0.4914,0.00735,1.28415,0.00945,0.02415,0.0063,0.2163,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0399,217.1,227.2,10.1,2IC,IC,IC,33.5895,55.42845,0.0588,0.39375,0.0126,1.63275,0.0063,0.0273,0.0063,0.2205,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0399,227.2,237.15,9.95,2IC,IF,IC,33.58635,55.3245,0.0525,0.2499,0.01365,1.3797,0.00735,0.01575,0.0084,0.189,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0399,237.15,247.7,10.55,2IC,IF,IF,32.8062,56.2548,0.063,0.44835,0.02835,1.4994,0.0105,0.0147,0.0084,0.25305,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0399,247.7,257.5,9.8,2IC,IC,IC,36.56835,49.9989,0.06825,0.4116,0.19635,1.90785,0.0084,0.021,0.00525,0.189,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0399,257.5,267.6,10.1,2IC,IC,IC,34.30875,53.928,0.0441,0.32025,0.0063,1.4616,0.00735,0.0252,0.0063,0.19005,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0399,267.6,280,12.4,2IF,IF,IF,32.06175,55.6584,0.084,0.8421,0.00525,2.49585,0.0294,0.0252,0.0168,0.189,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0400,0,7.7,7.7,2CG,CG,CG,58.3674,10.9893,0.10185,3.4104,0.01155,6.77775,0.19215,0.0252,0.0147,0.26775,2.88,0,0,Canga,Canga
FDCM0400,7.7,111.35,103.65,2FSF,FL,FL,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,Ignorado,Ignorado
FDCM0400,111.35,133.75,22.4,2QZF,QT,QT,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,Ignorado,Ignorado
FDCM0421,0,104.4,104.4,2DT,SR,SR,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,Ignorado,Ignorado
FDCM0421,104.4,112,7.6,2IS,IC,IC,44.84025,37.80315,0.04305,0.37065,0.0126,2.63025,0.00525,0.0378,0.00735,0.6447,3.19,1,0,Itabirito,Itabirito Inferior
FDCM0421,112,121.55,9.55,2IF,IF,IF,47.03475,34.6626,0.0567,0.357,0.0168,2.29425,0.00525,0.04515,0.00945,0.2289,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0421,121.55,132.35,10.8,2IF,IF,IF,44.3856,38.3292,0.0714,1.0878,0.00945,1.95615,0.0168,0.0525,0.0105,0.27405,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0421,132.35,141.85,9.5,2IF,IF,IF,45.63825,37.03665,0.0504,0.92295,0.0063,1.4595,0.01995,0.05985,0.00525,0.44835,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0421,141.85,151.85,10,2IF,IF,IF,50.7486,29.5323,0.0504,0.6006,0.0105,2.2869,0.0084,0.05565,0.00735,0.4977,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0421,151.85,158.45,6.6,2IOCF,IGO,IF,34.8852,50.7213,0.13125,0.59115,0.0399,2.9253,0.0042,0.0294,0.01995,0.4074,2.47,1,0,Itabirito,Itabirito Inferior
FDCM0421,158.45,171,12.55,2IC,IC,IC,41.50965,42.8085,0.04095,0.3339,0.0063,1.4616,0.00315,0.0441,0.00945,0.53025,3.19,1,0,Itabirito,Itabirito Inferior
OUFFD030,0,6.2,6.2,CG,HF,CG,66.83565,0.6363,0.07875,1.7115,0.021,-99,0.14385,-99,-99,-99,2.88,0,0,Canga,Canga
OUFFD030,6.2,10.95,4.75,CG,CG,CG,64.9131,0.60375,0.0546,3.39465,0.01785,-99,-99,-99,-99,-99,2.88,0,0,Canga,Canga
OUFFD030,10.95,21.1,10.15,IAM,HGO,HF,68.9283,1.0941,0.07245,1.2684,0.03465,-99,0.0441,-99,-99,-99,3.14,0,1,Hematita,Hematita
OUFFD030,21.1,26.6,5.5,IAM,HGO,HF,67.5864,3.25185,0.0903,0.3906,0.03885,-99,0.00735,-99,-99,-99,3.14,0,1,Hematita,Hematita
OUFFD030,26.6,33,6.4,IAM,HGO,HF,63.56595,9.3051,0.06405,0.4179,0.04515,-99,0.01785,-99,-99,-99,3.14,0,1,Hematita,Hematita
OUFFD030,33,42.4,9.4,IM,IF,IGO,50.5869,22.13715,0.0588,0.4809,0.084,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
OUFFD030,42.4,49.3,6.9,ID,IC,IGO,40.8093,37.4661,0.05565,0.32655,0.0063,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
OUFFD030,49.3,59.6,10.3,ID,IC,IGO,48.0186,29.11755,0.0294,0.3948,0.02415,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
OUFFD030,59.6,68.65,9.05,MD,IF,IGO,53.53635,22.8165,0.08085,0.8799,0.0189,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
OUFFD030,68.65,77.82,9.17,ID,IC,IGO,46.35435,31.26165,0.0273,0.33915,0.0147,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
OUFFD030,77.82,85.9,8.08,ID,IF,IGO,47.07675,28.88865,0.03255,0.6342,0.0168,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
OUFFD030,85.9,95.35,9.45,IM,IFR,IGO,58.4388,16.2162,0.0483,0.7014,0.02625,-99,0.0315,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
OUFFD030,95.35,105,9.65,IM,IFR,IFR,64.83855,8.13855,0.0882,0.95445,0.0231,-99,0.0567,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
OUFFD032,0,8.9,8.9,IM,HF,HF,69.70845,2.2806,0.05145,0.71085,0.01995,-99,0.0462,-99,-99,-99,3.14,0,1,Hematita,Hematita
OUFFD032,8.9,17.55,8.65,IM,HF,HF,66.7632,5.1555,0.07455,0.67305,0.02625,-99,0.01785,-99,-99,-99,3.14,0,1,Hematita,Hematita
OUFFD032,17.55,24.24,6.69,IM,HF,HF,70.06335,1.6947,0.06615,0.7917,0.0105,-99,0.021,-99,-99,-99,3.14,0,1,Hematita,Hematita
OUFFD032,24.24,33.7,9.46,MD,IFR,IFR,63.5733,9.47625,0.0609,0.4263,0.0252,-99,0.01995,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
OUFFD032,33.7,100,66.3,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
OUFFD034,0,10,10,HM,HF,HF,67.5507,2.13255,0.0399,2.6733,0.0189,-99,0.1029,-99,-99,-99,3.14,0,1,Hematita,Hematita
OUFFD034,10,18.95,8.95,HM,HF,HF,67.4352,3.9963,0.0399,1.84485,0.0378,-99,0.0294,-99,-99,-99,3.14,0,1,Hematita,Hematita
OUFFD034,18.95,30.1,11.15,IM,IFR,HF,65.73525,6.3147,0.0378,1.1718,0.03465,-99,0.02205,-99,-99,-99,3.14,0,1,Hematita,Hematita
OUFFD034,30.1,39.96,9.86,IM,IFR,IGO,56.6475,17.15175,0.0168,0.609,0.04305,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
OUFFD034,39.96,49.9,9.94,ID,IF,IGO,48.68955,28.03605,0.02415,0.4074,0.0504,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
OUFFD034,49.9,59.9,10,ID,IF,IGO,44.4318,31.51155,0.03045,0.72135,0.0546,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
OUFFD034,59.9,70.85,10.95,ID,IF,IGO,43.59075,34.10925,0.02835,0.53025,0.02205,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
OUFFD034,70.85,79.9,9.05,ID,IF,IGO,40.7715,36.4623,0.0231,0.5124,0.0546,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
OUFFD034,79.9,87,7.1,ID,IC,IGO,40.37985,39.6669,0.02625,0.50295,0.02835,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
OUFFD034,87,95,8,ID,IF,IGO,40.6833,38.51925,0.02205,0.40215,0.02625,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
OUFFD035,0,8.05,8.05,CG,CG,CG,63.1113,0.7896,0.09135,3.7317,0.02415,-99,0.5523,-99,-99,-99,2.88,0,0,Canga,Canga
OUFFD035,8.05,16.2,8.15,CG,CG,CG,63.40005,0.74025,0.04725,5.32245,0.04935,-99,0.28665,-99,-99,-99,2.88,0,0,Canga,Canga
OUFFD035,16.2,24,7.8,CG,CG,CG,63.09765,1.16445,0.0399,3.1773,0.1533,-99,0.13335,-99,-99,-99,2.88,0,0,Canga,Canga
OUFFD035,24,28.55,4.55,HM,HF,HGO,67.9413,2.6187,0.03255,1.4448,0.0315,-99,0.0462,-99,-99,-99,4.42,0,1,Hematita,Hematita
OUFFD035,28.55,29.6,1.05,NT,SR,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
OUFFD035,29.6,38.5,8.9,IAM,IFR,IGO,60.1314,11.1279,0.01995,1.7577,0.0504,-99,0.02205,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
OUFFD035,38.5,47.3,8.8,IAM,IF,IGO,53.1237,20.35635,0.02835,0.9198,0.02415,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
OUFFD035,47.3,49.15,1.85,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
OUFFD035,49.15,57,7.85,IM,IFR,IGO,62.41095,8.90085,0.0231,1.31355,0.0399,-99,0.02205,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
OUFFD035,57,62.1,5.1,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
OUFFD035,62.1,72.2,10.1,IM,IFR,IGO,61.74,8.39685,0.04305,2.2239,0.06195,-99,0.03885,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
OUFFD035,72.2,78.86,6.66,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
OUFFD035,78.86,86.2,7.34,IM,IF,IGO,45.3327,26.2668,0.0672,1.02585,0.51555,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
OUFFD035,86.2,93.95,7.75,MD,IF,IGO,36.34365,36.9789,0.05775,0.6237,1.0857,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
OUFFD035,93.95,100,6.05,MD,IF,IGO,37.05345,36.95475,0.0294,1.26945,0.17745,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
