BHID;FROM;TO;LITO;feglc;siglc;pglc;alglc;mnglc;pfglc;tiglc;mgglc;caglc;foglc;peso
CP60;40.7;46.3;IGO;58.6866;13.14915;0.0882;2.4549;-99;4.50975;-99;-99;-99;-99;3.19
CP60;46.3;51.9;IFR;58.11225;15.76365;0.08505;1.67475;-99;3.66765;-99;-99;-99;-99;2.47
CP60;51.9;57.52;HGO;62.0508;7.23765;0.0777;3.92385;-99;3.8619;-99;-99;-99;-99;4.42
CP60;57.52;63;IFR;65.2239;4.80375;0.06615;2.53365;-99;2.96205;-99;-99;-99;-99;2.47
CP60;63;68.5;IFR;62.80365;8.0472;0.07035;2.57565;-99;3.1416;-99;-99;-99;-99;2.47
CP60;68.5;74;IFR;61.2423;10.87065;0.07875;2.33205;-99;3.24345;-99;-99;-99;-99;2.47
CP60;74;79.8;IFR;54.9906;21.05775;0.07455;1.49835;-99;3.26655;-99;-99;-99;-99;2.47
CP60;79.8;86;IGO;49.21455;23.96415;0.1155;1.21905;-99;6.6129;-99;-99;-99;-99;3.19
CP60;86;91.02;IF;48.7809;31.9011;0.05775;0.7266;-99;2.3562;-99;-99;-99;-99;2.47
CP61;0;3.65;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP61;3.65;37;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP61;37;43.8;HF;68.6175;1.06365;0.0987;1.50885;-99;4.1643;-99;-99;-99;-99;3.14
CP61;43.8;50.67;HF;68.05785;1.0962;0.10185;2.3814;-99;4.0152;-99;-99;-99;-99;3.14
CP61;50.67;58.37;HF;69.36405;1.09305;0.09765;1.512;-99;3.2739;-99;-99;-99;-99;3.14
CP61;58.37;59.02;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP61;59.02;66.3;HGO;66.9144;2.2638;0.126;1.95405;-99;4.2798;-99;-99;-99;-99;4.42
CP61;66.3;89;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP61;89;95;IGO;49.4802;26.901;0.0966;2.49375;-99;4.6935;-99;-99;-99;-99;3.19
CP61;95;101.05;IF;36.60405;46.57065;0.07245;2.79825;-99;2.8602;-99;-99;-99;-99;2.47
CP62;0;4.2;PI;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
CP62;4.2;10.4;HGO;63.15435;1.42065;0.1071;4.1664;-99;8.1144;-99;-99;-99;-99;4.42
CP62;10.4;16.4;IGO;60.1314;1.2453;0.12705;6.58875;-99;10.17975;-99;-99;-99;-99;3.19
CP62;16.4;21.4;HGO;66.05025;1.0941;0.06195;4.93395;-99;4.54335;-99;-99;-99;-99;4.42
CP62;21.4;26.4;HGO;65.205;2.2743;0.1071;3.8703;-99;4.8741;-99;-99;-99;-99;4.42
CP62;26.4;28.7;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP62;28.7;29.72;HGO;66.28755;2.54415;0.1092;2.29425;-99;4.48455;-99;-99;-99;-99;4.42
CP62;29.72;33.4;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP62;33.4;40.4;IGO;56.98035;15.54735;0.07035;3.18045;-99;3.5595;-99;-99;-99;-99;3.19
CP62;40.4;47.2;IGO;50.48085;27.00705;0.04515;2.8644;-99;2.4654;-99;-99;-99;-99;3.19
CP62;47.2;54;IF;48.47325;29.9628;0.06615;2.20815;-99;2.6208;-99;-99;-99;-99;2.47
CP62;54;60.7;IF;39.8076;43.34925;0.0462;2.26065;-99;2.05905;-99;-99;-99;-99;2.47
CP62;60.7;67.4;IF;42.2961;40.0806;0.06195;1.02375;-99;2.3982;-99;-99;-99;-99;2.47
CP62;67.4;74.1;IF;44.80875;36.70275;0.0777;1.2495;-99;2.6376;-99;-99;-99;-99;2.47
CP62;74.1;80.9;IF;41.39415;41.9454;0.0714;1.4469;-99;2.06955;-99;-99;-99;-99;2.47
CP62;80.9;87.7;IF;39.33825;44.9421;0.0693;1.12875;-99;2.16195;-99;-99;-99;-99;2.47
CP62;87.7;93.43;IF;42.00525;37.7496;0.0693;2.226;-99;2.26905;-99;-99;-99;-99;2.47
CP63;0;3.4;PI;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
CP63;3.4;9.4;HGO;63.74025;1.6611;0.1008;3.906;-99;7.9632;-99;-99;-99;-99;4.42
CP63;9.4;15.3;IGO;60.26475;1.2495;0.0987;8.27085;-99;9.34185;-99;-99;-99;-99;3.19
CP63;15.3;20.1;HGO;64.28415;0.8379;0.1092;6.06375;-99;5.8569;-99;-99;-99;-99;4.42
CP63;20.1;24.6;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP63;24.6;30.75;IGO;62.7459;7.76055;0.07245;2.856;-99;3.60885;-99;-99;-99;-99;3.19
CP63;30.75;31.85;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP63;31.85;34.07;HGO;63.6489;5.78865;0.168;1.0143;-99;5.9283;-99;-99;-99;-99;4.42
CP63;34.07;37.35;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP63;37.35;40.6;IGO;58.60575;14.05215;0.16485;1.1655;-99;5.3151;-99;-99;-99;-99;3.19
CP63;40.6;108.8;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP65;0;14.4;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
CP65;14.4;21.9;FL;57.58935;2.12415;0.1008;11.3652;-99;8.316;-99;-99;-99;-99;-99
CP65;21.9;29.48;FL;46.0425;8.49345;0.0693;18.3645;-99;12.01935;-99;-99;-99;-99;-99
CP65;29.48;51.32;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
CP66;0;6.5;HGO;66.318;1.88895;0.18795;1.96455;-99;5.7351;-99;-99;-99;-99;4.42
CP66;6.5;13;HGO;66.2739;1.1592;0.21735;1.89315;-99;6.65595;-99;-99;-99;-99;4.42
CP66;13;20;HGO;65.24175;1.49205;0.2436;2.05065;-99;7.3794;-99;-99;-99;-99;4.42
CP66;20;27.15;HGO;65.32785;2.36355;0.1995;1.97715;-99;4.7334;-99;-99;-99;-99;4.42
CP66;27.15;31.5;IFR;65.6082;3.63825;0.1134;2.4318;-99;3.86505;-99;-99;-99;-99;2.47
CP66;31.5;35.8;IFR;64.96455;5.73195;0.08085;2.16195;-99;3.1542;-99;-99;-99;-99;2.47
CP66;35.8;36.2;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP66;36.2;42.3;IGO;60.78765;11.1006;0.1134;1.4658;-99;4.39845;-99;-99;-99;-99;3.19
CP66;42.3;49.3;IGO;45.73695;33.5097;0.0651;3.0072;-99;3.2172;-99;-99;-99;-99;3.19
CP66;49.3;56.3;IGO;47.59755;28.05285;0.1239;3.41985;-99;5.39805;-99;-99;-99;-99;3.19
CP66;56.3;57.8;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP66;57.8;65;IFR;58.3947;13.37175;0.11445;2.667;-99;4.06665;-99;-99;-99;-99;2.47
CP66;65;71.5;IFR;60.78555;10.2123;0.1071;2.4444;-99;3.9123;-99;-99;-99;-99;2.47
CP66;71.5;78;IFR;56.5509;17.4006;0.0714;2.5137;-99;3.09645;-99;-99;-99;-99;2.47
CP66;78;84.5;IFR;53.63295;25.1202;0.04935;1.26945;-99;1.8438;-99;-99;-99;-99;2.47
CP66;84.5;90.86;IF;48.70425;28.7847;0.07665;2.8875;-99;3.45765;-99;-99;-99;-99;2.47
CP67;0;35.29;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
CP67;35.29;38.89;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
CP67;38.89;39.69;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
CP67;39.69;46.25;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
CP67;46.25;60.11;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
CP67;60.11;60.9;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
CP67;60.9;74.8;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
CP68;0;4.7;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
CP68;4.7;11.62;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP68;11.62;18;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP68;18;20;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP68;20;21.24;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP68;21.24;33.8;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP68;33.8;36;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP68;36;39.6;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP68;39.6;59.7;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP68;59.7;65.35;IGO;60.13455;10.92105;0.1302;1.60965;-99;5.0652;-99;-99;-99;-99;3.19
CP69;0;5.6;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP69;5.6;7.6;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP69;7.6;11.7;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP69;11.7;13.3;HGO;66.7002;1.2684;0.09765;3.33795;-99;5.3025;-99;-99;-99;-99;4.42
CP69;13.3;13.8;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP69;13.8;16;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP69;16;16.35;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP69;16.35;18;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP69;18;24.7;HGO;65.55675;0.9492;0.126;2.8665;-99;7.6524;-99;-99;-99;-99;4.42
CP69;24.7;31.4;HGO;65.9862;1.07205;0.10185;2.68905;-99;7.15785;-99;-99;-99;-99;4.42
CP69;31.4;38.1;HGO;65.2197;1.01535;0.1197;2.961;-99;7.8267;-99;-99;-99;-99;4.42
CP69;38.1;48.5;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP69;48.5;55.46;HGO;66.61725;1.302;0.09135;2.43075;-99;5.964;-99;-99;-99;-99;4.42
CP69;55.46;62.5;HF;68.24265;1.5981;0.09555;2.02965;-99;3.69285;-99;-99;-99;-99;3.14
CP69;62.5;66.5;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP69;66.5;73.7;HF;68.82645;1.60755;0.09975;1.66425;-99;3.4692;-99;-99;-99;-99;3.14
CP69;73.7;78.96;IFR;60.4905;11.6802;0.08505;1.94775;-99;3.78105;-99;-99;-99;-99;2.47
CP69;78.96;82.7;HF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.14
CP69;82.7;85.86;HF;66.3978;3.97425;0.10185;1.6065;-99;3.84825;-99;-99;-99;-99;3.14
CP69;85.86;86.8;HF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.14
CP69;86.8;91.2;HF;68.8401;2.8728;0.04095;1.45005;-99;1.96665;-99;-99;-99;-99;3.14
CP69;91.2;93.3;HF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.14
CP69;93.3;99;HF;67.01625;4.31655;0.04725;1.96875;-99;2.39505;-99;-99;-99;-99;3.14
CP69;99;99.25;HF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.14
CP69;99.25;107.1;HF;67.7859;4.21365;0.05355;1.49625;-99;1.9698;-99;-99;-99;-99;3.14
CP69;107.1;112.5;IFR;61.8219;11.64555;0.0483;2.0937;-99;2.0601;-99;-99;-99;-99;2.47
CP69;112.5;120.04;IF;54.3501;22.16865;0.0567;1.35975;-99;2.54415;-99;-99;-99;-99;2.47
CP69;120.04;121.08;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CP70;0;5.2;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
CP70;5.2;7.5;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
CP70;7.5;23.8;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP70;23.8;26;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP70;26;29.6;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP70;29.6;38.1;HGO;63.8127;2.94315;0.22995;1.76715;-99;8.0808;-99;-99;-99;-99;4.42
CP70;38.1;46.1;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP70;46.1;52.6;IGO;53.8944;19.9269;0.189;0.903;-99;6.6171;-99;-99;-99;-99;3.19
CP70;52.6;59.1;IGO;52.7772;21.24675;0.13125;1.8606;-99;5.7267;-99;-99;-99;-99;3.19
CP70;59.1;65.6;IGO;52.9536;22.47945;0.09555;2.2554;-99;3.87345;-99;-99;-99;-99;3.19
CP70;65.6;72.3;IGO;53.6466;18.4254;0.09765;4.2735;-99;5.2731;-99;-99;-99;-99;3.19
CP70;72.3;74.8;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP70;74.8;78.6;IGO;57.42975;15.26595;0.147;1.38075;-99;5.2479;-99;-99;-99;-99;3.19
CP70;78.6;82.4;HF;68.7519;3.0597;0.0924;0.93555;-99;2.82135;-99;-99;-99;-99;3.14
CP70;82.4;85.6;IFR;62.28075;9.8805;0.0504;2.2911;-99;2.57985;-99;-99;-99;-99;2.47
CP71;0;11.25;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
CP71;11.25;18.25;HGO;64.6275;3.53955;0.16905;1.9509;-99;6.3651;-99;-99;-99;-99;4.42
CP71;18.25;25.25;IGO;57.10005;1.01325;0.11025;9.4836;-99;11.41245;-99;-99;-99;-99;3.19
CP71;25.25;32.25;HGO;66.02505;1.19595;0.10605;2.90115;-99;6.29055;-99;-99;-99;-99;4.42
CP71;32.25;39.8;HGO;65.415;1.33455;0.15225;3.0513;-99;6.83865;-99;-99;-99;-99;4.42
CP71;39.8;45;HF;68.39385;0.84;0.0798;2.7342;-99;3.73695;-99;-99;-99;-99;3.14
CP71;45;50.1;HF;67.9917;0.9534;0.0966;2.52105;-99;4.18635;-99;-99;-99;-99;3.14
CP71;50.1;54.03;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP71;54.03;61.7;HGO;67.74915;0.9408;0.1323;2.45385;-99;4.34595;-99;-99;-99;-99;4.42
CP71;61.7;69.33;HF;69.1992;1.16865;0.06405;2.00445;-99;2.4759;-99;-99;-99;-99;3.14
CP71;69.33;75.6;IGO;60.1923;12.0015;0.0273;3.3096;-99;2.5074;-99;-99;-99;-99;3.19
CP71;75.6;81.8;IFR;57.288;18.56715;0.05565;1.16655;-99;2.0202;-99;-99;-99;-99;2.47
CP71;81.8;88;IF;42.1701;40.7547;0.03045;1.8186;-99;1.6485;-99;-99;-99;-99;2.47
CP71;88;94.2;IF;48.55095;31.36035;0.02625;2.1567;-99;2.02335;-99;-99;-99;-99;2.47
CP71;94.2;100.45;IF;45.2571;37.1805;0.0231;1.86375;-99;1.6821;-99;-99;-99;-99;2.47
CP71;100.45;101.45;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CP72;0;5;HGO;65.19345;2.247;0.09765;3.75165;-99;5.691;-99;-99;-99;-99;4.42
CP72;5;9;IFR;65.3415;8.3223;0.04305;0.8778;-99;2.20395;-99;-99;-99;-99;2.47
CP72;9;16;IFR;61.2549;12.5433;0.05145;1.2726;-99;2.3394;-99;-99;-99;-99;2.47
CP72;16;23;IF;51.42375;25.8174;0.05565;2.21865;-99;3.213;-99;-99;-99;-99;2.47
CP72;23;30;IFR;59.97915;12.7701;0.04935;3.06075;-99;2.772;-99;-99;-99;-99;2.47
CP72;30;37;IFR;64.5771;8.39895;0.07455;1.1844;-99;2.78775;-99;-99;-99;-99;2.47
CP72;37;44;IGO;58.2834;14.37345;0.05145;3.4902;-99;2.8707;-99;-99;-99;-99;3.19
CP72;44;51;IF;53.13525;24.6519;0.0441;1.63695;-99;2.0853;-99;-99;-99;-99;2.47
CP72;51;58;IF;51.10035;27.804;0.06195;1.26315;-99;2.61765;-99;-99;-99;-99;2.47
CP72;58;59.4;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CP72;59.4;65.4;IF;46.60425;33.21885;0.05355;1.7157;-99;2.6607;-99;-99;-99;-99;2.47
CP72;65.4;71.8;IF;47.31405;32.7138;0.05355;1.02795;-99;2.6145;-99;-99;-99;-99;2.47
CP72;71.8;78;IF;45.5616;35.784;0.04515;0.9807;-99;2.205;-99;-99;-99;-99;2.47
CP72;78;84.2;IF;45.5448;36.28905;0.05145;1.008;-99;1.8501;-99;-99;-99;-99;2.47
CP72;84.2;90.5;IF;46.50765;34.8642;0.0672;1.36185;-99;2.0433;-99;-99;-99;-99;2.47
CP72;90.5;91.5;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CP73;0;6.3;HGO;61.80405;10.80975;0.0924;1.7787;-99;2.84445;-99;-99;-99;-99;4.42
CP73;6.3;11.8;HGO;63.8358;4.8447;0.09555;4.64835;-99;4.07295;-99;-99;-99;-99;4.42
CP73;11.8;17;HGO;66.98475;2.17875;0.15435;2.23335;-99;4.4079;-99;-99;-99;-99;4.42
CP73;17;19.8;IGO;60.13665;3.3138;0.1575;4.58535;-99;9.59385;-99;-99;-99;-99;3.19
CP73;19.8;25.2;IFR;62.6724;9.8133;0.08715;1.5603;-99;2.5788;-99;-99;-99;-99;2.47
CP73;25.2;31.2;IFR;57.6156;16.36005;0.0861;2.05065;-99;2.98515;-99;-99;-99;-99;2.47
CP73;31.2;37;HGO;63.0336;9.52245;0.3297;0.78645;-99;3.6057;-99;-99;-99;-99;4.42
CP73;37;44.3;IFR;56.5026;18.20385;0.0987;1.6317;-99;2.9988;-99;-99;-99;-99;2.47
CP73;44.3;51.6;IF;49.2408;31.03695;0.0735;0.79695;-99;2.48955;-99;-99;-99;-99;2.47
CP73;51.6;58.14;IF;42.39795;40.77045;0.063;1.14765;-99;1.8123;-99;-99;-99;-99;2.47
CP73;58.14;64.7;IF;40.81245;41.8635;0.06825;1.53405;-99;2.331;-99;-99;-99;-99;2.47
CP73;64.7;71.23;IF;43.38285;40.6665;0.042;0.71925;-99;1.6569;-99;-99;-99;-99;2.47
CP74;0;4.5;HF;69.42705;2.8308;0.0525;0.5796;-99;2.1588;-99;-99;-99;-99;3.14
CP74;4.5;9.5;HF;68.73405;4.263;0.0399;0.53235;-99;1.8228;-99;-99;-99;-99;3.14
CP74;9.5;11.5;HF;66.5091;6.8439;0.0357;0.9555;-99;1.84065;-99;-99;-99;-99;3.14
CP74;11.5;15;HF;67.0908;3.8136;0.04725;2.22915;-99;2.62395;-99;-99;-99;-99;3.14
CP74;15;20.1;HF;66.2529;4.80585;0.063;1.53825;-99;3.03345;-99;-99;-99;-99;3.14
CP74;20.1;25.3;HF;69.0102;3.73905;0.0567;0.6447;-99;2.0958;-99;-99;-99;-99;3.14
CP74;25.3;27.5;HF;67.24305;4.32075;0.07245;1.0626;-99;2.64495;-99;-99;-99;-99;3.14
CP74;27.5;29.55;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP74;29.55;33.8;HF;68.3571;2.03385;0.09345;1.58025;-99;3.6183;-99;-99;-99;-99;3.14
CP74;33.8;34.6;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP74;34.6;35.8;HF;67.0761;1.8102;0.0966;2.48955;-99;4.15695;-99;-99;-99;-99;3.14
CP74;35.8;36.7;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP74;36.7;39.8;HF;69.62655;1.51935;0.09135;1.0794;-99;3.20775;-99;-99;-99;-99;3.14
CP74;39.8;51.7;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP74;51.7;55.7;IFR;65.25225;7.04865;0.09555;0.4641;-99;3.444;-99;-99;-99;-99;2.47
CP74;55.7;59.9;IFR;62.41305;10.93575;0.09975;0.7791;-99;3.0261;-99;-99;-99;-99;2.47
CP74;59.9;68.6;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP74;68.6;73.3;IFR;55.54815;20.1747;0.0588;1.4889;-99;3.1416;-99;-99;-99;-99;2.47
CP74;73.3;78;IF;44.8497;36.7983;0.07245;0.6783;-99;2.7993;-99;-99;-99;-99;2.47
CP74;78;79.5;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP74;79.5;83.5;IF;46.9035;35.2527;0.063;0.7203;-99;1.92255;-99;-99;-99;-99;2.47
CP74;83.5;87.44;IF;46.76595;33.61155;0.0756;1.06995;-99;2.4171;-99;-99;-99;-99;2.47
CP74;87.44;92.54;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP75;0;5.2;HF;70.13265;2.5641;0.06615;0.32445;-99;2.0916;-99;-99;-99;-99;3.14
CP75;5.2;10.4;HF;69.78615;2.583;0.05985;1.04895;-99;2.0097;-99;-99;-99;-99;3.14
CP75;10.4;15.6;IFR;64.6716;5.8653;0.0924;2.32575;-99;3.57945;-99;-99;-99;-99;2.47
CP75;15.6;16.1;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP75;16.1;22.3;IFR;62.59155;11.92065;0.042;1.2642;-99;2.04225;-99;-99;-99;-99;2.47
CP75;22.3;28.5;IFR;61.5783;14.2443;0.03675;0.9072;-99;1.5414;-99;-99;-99;-99;2.47
CP75;28.5;34.7;IFR;59.54445;16.6026;0.0357;0.8841;-99;1.4091;-99;-99;-99;-99;2.47
CP75;34.7;41.7;IFR;57.44655;19.00395;0.04515;0.8967;-99;1.9908;-99;-99;-99;-99;2.47
CP75;41.7;48.8;IFR;59.7303;16.38105;0.0378;0.9954;-99;1.932;-99;-99;-99;-99;2.47
CP75;48.8;54.1;IFR;58.43985;17.83845;0.0567;0.9933;-99;1.8732;-99;-99;-99;-99;2.47
CP75;54.1;59.4;IF;52.54305;27.1677;0.03885;0.8673;-99;1.4364;-99;-99;-99;-99;2.47
CP75;59.4;64.7;IF;50.25615;31.58715;0.03255;0.5859;-99;1.33665;-99;-99;-99;-99;2.47
CP75;64.7;70;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CP75;70;75.2;IF;52.64175;27.59085;0.03675;0.57645;-99;1.3629;-99;-99;-99;-99;2.47
CP75;75.2;81.75;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP76;0;6;HGO;66.171;3.3453;0.0567;3.0891;-99;3.7905;-99;-99;-99;-99;4.42
CP76;6;8.5;IFR;64.7619;7.52535;0.04725;1.35765;-99;2.78985;-99;-99;-99;-99;2.47
CP76;8.5;14.5;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP76;14.5;17.4;IFR;63.03255;8.03145;0.04725;2.63445;-99;2.91585;-99;-99;-99;-99;2.47
CP76;17.4;18.8;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP76;18.8;22.8;HF;68.1702;2.1567;0.04305;2.74155;-99;2.90325;-99;-99;-99;-99;3.14
CP76;22.8;26.85;HF;69.28215;2.66595;0.0609;1.23795;-99;2.44335;-99;-99;-99;-99;3.14
CP76;26.85;28.7;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP76;28.7;34.7;IFR;57.29535;18.2364;0.0378;2.04645;-99;2.04855;-99;-99;-99;-99;2.47
CP76;34.7;40.7;IFR;54.31545;23.69325;0.042;1.33455;-99;1.8732;-99;-99;-99;-99;2.47
CP76;40.7;46.8;IFR;54.7281;21.17325;0.0504;1.85955;-99;2.6649;-99;-99;-99;-99;2.47
CP76;46.8;47.8;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP76;47.8;49.8;HGO;63.33915;6.0018;0.05565;4.2441;-99;3.01245;-99;-99;-99;-99;4.42
CP76;49.8;51;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP76;51;58.94;HGO;65.4045;4.2525;0.08925;2.59035;-99;3.79365;-99;-99;-99;-99;4.42
CP77;0;8.8;HF;67.158;6.993;0.0546;0.24885;-99;1.7178;-99;-99;-99;-99;3.14
CP77;8.8;13.15;IFR;62.1831;13.70355;0.0357;0.6048;-99;1.43955;-99;-99;-99;-99;2.47
CP77;13.15;20;IFR;61.9101;11.92485;0.04515;1.53405;-99;1.9824;-99;-99;-99;-99;2.47
CP77;20;26.95;IFR;57.72795;17.5959;0.0609;1.1424;-99;2.4423;-99;-99;-99;-99;2.47
CP77;26.95;27.5;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP77;27.5;35.95;IF;53.46915;22.8984;0.084;1.38285;-99;3.1836;-99;-99;-99;-99;2.47
CP78;0;6.8;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP78;6.8;9.7;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP78;9.7;10.5;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP78;10.5;24.2;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP78;24.2;31.2;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
CP78;31.2;38.3;IFR;54.2115;22.4637;0.11235;1.09935;-99;3.5931;-99;-99;-99;-99;2.47
CP78;38.3;45.3;IF;38.1444;46.91295;0.0462;1.81335;-99;1.54875;-99;-99;-99;-99;2.47
CP78;45.3;51.3;IF;33.48135;53.9805;0.0483;1.28625;-99;1.5309;-99;-99;-99;-99;2.47
CP78;51.3;59.65;IF;37.3023;47.19855;0.0903;0.903;-99;3.1059;-99;-99;-99;-99;2.47
CP78;59.65;66.65;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
CP78;66.65;69.95;IF;30.03105;58.83255;0.05145;1.1739;-99;1.69995;-99;-99;-99;-99;2.47
CP78;69.95;76.95;IF;25.6809;65.4255;0.0525;0.89355;-99;1.75665;-99;-99;-99;-99;2.47
CP78;76.95;80.85;IF;30.85005;57.52215;0.0483;1.0311;-99;1.89105;-99;-99;-99;-99;2.47
CP79;0;1.75;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP79;1.75;3.1;HGO;60.7131;1.0479;0.11865;8.36955;-99;8.4336;-99;-99;-99;-99;4.42
CP79;3.1;5.65;HGO;63.61005;1.93305;0.1092;5.8884;-99;5.46105;-99;-99;-99;-99;4.42
CP79;5.65;6.9;HGO;66.19305;1.1949;0.17325;2.31;-99;6.38925;-99;-99;-99;-99;4.42
CP79;6.9;7.55;HGO;65.13255;2.1903;0.1995;2.1168;-99;6.9069;-99;-99;-99;-99;4.42
CP79;7.55;8.9;HGO;65.9652;3.0954;0.1617;1.44375;-99;5.17755;-99;-99;-99;-99;4.42
CP79;8.9;9.1;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
CP79;9.1;14.5;IGO;59.1822;11.3757;0.16905;1.64115;-99;6.62445;-99;-99;-99;-99;3.19
CP79;14.5;21.5;IF;51.68415;26.56605;0.09135;1.42485;-99;2.56935;-99;-99;-99;-99;2.47
